IL	0.22964015151515152
OH	0.2102272727272727
MI	0.0
AR	0.25
OH	0.225
UT	0.375
IN	0.125
FL	0.25
OH	0.39999999999999997
UT	0.375
VT	0.25
CA	0.375
NY	0.0
TX	0.5
LA	0.25
NV	0.012499999999999997
MS	0.39999999999999997
TN	0.25
OH	0.35714285714285715
AZ	0.25
WV	0.25
MA	0.25
CT	0.25
OR	-0.2125
TX	0.25
NM	0.28750000000000003
CO	-0.175
CA	0.375
NV	0.375
CA	0.08333333333333333
NV	0.25227272727272726
MI	0.25
MS	0.125
MI	0.3
CA	0.23153409090909088
IL	0.25
MI	0.25
IA	0.2916666666666667
NY	0.26249999999999996
MN	0.19318181818181818
IL	0.25
TN	0.08928571428571429
OR	0.125
UT	0.3125
IN	0.25
GA	0.25
TX	0.125
UT	0.3125
IL	0.375
CA	0.11666666666666665
CA	0.0
WV	-0.2125
IL	0.25
PA	0.2375
IN	0.3616666666666667
UT	0.25
MO	0.375
NH	0.0
AR	0.25
TN	0.375
NY	0.0
MN	0.28750000000000003
MA	0.25
MA	0.25
NE	0.475
TX	0.28750000000000003
NJ	0.20833333333333331
TX	0.125
NC	0.0
CA	0.2916666666666667
NE	0.25
OH	0.325
MI	1.0
OK	-0.15
AZ	0.375
FL	0.25
TX	0.25
NC	0.010416666666666666
MI	0.25
NM	0.1538888888888889
RI	0.0
TX	-0.2125
TN	0.5125
OR	0.7
OK	-0.125
IL	0.375
OH	0.25
VA	0.20625
KY	0.125
UT	0.2375
CA	0.10497835497835499
PA	-0.2125
CA	0.25
WA	0.425
NH	0.15833333333333333
FL	0.18611111111111112
CA	-0.125
NY	0.25
NV	0.25
WA	0.25
AL	0.5
NJ	0.25
OK	0.35
