IN	0.5
FL	0.0
MA	-0.25
AK	0.5
PA	0.0
AZ	0.5
MD	-0.07500000000000001
FL	0.0
AR	0.13333333333333333
SC	0.028571428571428564
NY	0.5
CA	0.0
TX	0.5
TX	-0.3
CA	0.5
FL	-0.3
IN	0.5
FL	0.0
MA	-0.25
AK	0.5
PA	0.0
AZ	0.5
MD	-0.07500000000000001
FL	0.0
AR	0.13333333333333333
SC	0.028571428571428564
NY	0.5
KS	0.13636363636363635
GA	0.0
MN	0.5
MA	0.5
MA	0.0
NM	0.5
OR	0.0
WA	0.0
PA	-0.6
FL	0.5
CA	0.0
MI	0.0
IL	0.0
TX	0.5
WA	0.0
FL	0.5
MD	0.0
SD	-0.3
NH	0.6
WA	0.5
KS	0.13636363636363635
GA	0.0
MN	0.5
MA	0.5
MA	0.0
NM	0.5
OR	0.0
WA	0.0
PA	-0.6
FL	0.5
NV	0.0
CO	0.25
ID	0.5
IA	-0.3
VA	-0.3
PA	-0.1
VA	0.0
TX	0.0
CA	0.5
WA	0.0
NY	0.5
CO	0.0
AR	0.5
IL	0.06607142857142856
NY	0.16666666666666666
CA	0.0
FL	0.0
NJ	0.5
NY	0.2
CA	0.5
TX	0.5
GA	0.0
CA	0.5
CA	0.0
TX	0.0
TX	0.5
CA	0.4125
AZ	0.0
NY	0.2
CA	0.5
TX	0.5
GA	0.0
CA	0.5
CA	0.0
TX	0.0
TX	0.5
CA	0.4125
MN	0.5
AL	-0.3
AZ	0.0
NY	0.2
CA	0.5
TX	0.5
GA	0.0
CA	0.5
CA	0.0
TX	0.0
TX	0.5
CA	-0.3
CA	0.5
CA	0.5
CA	0.0
TX	0.5
TX	0.0
GA	0.5
OH	0.0
TX	0.0
SC	0.0
CA	0.0
HI	0.0
FL	0.5
CA	0.0
OH	0.0
TX	0.11212121212121211
CA	0.5
TN	0.0
NJ	0.0
CA	0.5
CA	0.0
NH	-0.07500000000000001
TX	0.5
MA	0.5
CA	-0.5
LA	0.0
MA	0.0
TX	0.375
UT	-0.3
NH	0.5
OH	0.5
FL	0.5
TX	0.0
TX	0.5
NE	-0.3
NY	0.5
CA	-0.2
MN	0.5
CO	-0.08787878787878789
MD	0.5
GA	0.5
CA	0.5
NE	0.0
OK	0.0
PA	0.5
TX	-0.3
VA	0.5
MD	0.5
NM	0.35
AL	0.5
OR	-0.75
KY	0.4
AZ	0.5
WI	0.0
OH	0.0
TX	0.5
NY	0.5
FL	-0.3
IL	0.5
NY	0.0
CA	0.5
MO	0.7
MD	0.5
TX	-0.25
ME	0.0
TX	0.5
OH	0.0
ID	0.1
LA	0.0
NY	0.5
OH	0.0
OH	0.0
FL	0.13636363636363635
MA	0.0
NM	0.0
NY	0.0
CA	0.0
TX	0.0
TX	0.0
IL	0.0
CA	0.5
IN	0.05
FL	0.0
FL	-0.05714285714285716
VA	0.0
TX	0.5
IL	0.0
SC	0.5
TX	0.0
IN	0.0
CA	0.5
AR	0.0
MS	0.0
NC	0.0
IN	0.0
RI	0.5
TX	0.5
CA	0.13636363636363635
IL	0.0
KY	0.0
KS	0.0
KY	0.5
MS	0.0
OR	0.0
KS	0.5
AK	-0.05000000000000001
GA	0.0
CA	0.0
WA	0.5
OH	0.5
MI	0.5
OH	0.0
NV	0.5
MD	0.0
WA	0.0
LA	0.5
WA	0.04545454545454545
CO	0.0
AZ	0.0
RI	0.0
OH	0.5
CA	0.0
TX	0.5
IN	0.0
LA	0.0
CA	0.5
NY	0.5
KY	0.0
NC	0.5
FL	0.0
TX	-0.5
FL	0.0
CA	0.0
FL	0.0
DE	0.5
IN	0.0
TX	0.5
CA	0.5
NM	0.0
IL	-0.1875
NV	0.5
GA	0.0
MD	0.25
SC	0.7
MN	-0.2
NY	0.0
OH	0.0
FL	0.0
FL	0.5
WA	-0.2
GA	-0.0625
TX	-0.0625
TX	0.0
OR	0.0
IL	0.0
AL	0.0
TX	0.5
VA	0.25
WV	0.0
RI	-0.2
MA	-0.2
OH	0.35000000000000003
IL	-0.0625
TX	0.2
PA	0.07500000000000002
NC	0.25
MD	0.0
TX	0.5
WA	0.0
LA	0.19999999999999998
WA	0.0
NH	0.0
NJ	0.875
IN	0.0
IN	0.0
AL	0.375
NY	0.0
TX	0.0
IN	0.0
OH	0.0
GA	0.0
PA	0.0
LA	-0.2
NY	0.0
TX	0.0
SC	0.5
PA	0.0
IL	0.5
TX	-0.9750000000000001
NC	-0.0625
OR	0.0
IL	0.05
VA	0.0
FL	0.0
NJ	0.0
UT	0.275
IL	0.25
GA	0.5
NH	0.5
CA	-0.2
AL	0.0
IL	-0.9999999999999999
OH	0.0
TX	0.0
NY	0.0
TX	0.1
NJ	0.0
MD	0.0
CA	0.0
TX	0.1875
CT	-0.2
GA	0.5
HI	0.0
GA	0.0
NY	-0.0625
IL	0.25
IL	-0.0625
CT	0.0
GA	0.0
CA	0.2583333333333333
AL	-0.0625
NJ	0.0
CA	0.0
CA	-0.22380952380952382
CO	-0.4
CA	0.25
NY	0.09999999999999999
RI	0.0
KY	0.7
CA	0.5
CA	0.0
TX	-0.2
IL	0.0
AZ	0.0
NJ	0.0
VT	0.3125
TX	-0.2
OH	0.5
OH	0.7000000000000001
CA	-0.2
IL	0.2675
NY	0.0
PA	0.0
VT	0.0
MI	0.0
CA	0.0
IL	-0.15833333333333335
IN	0.2
VT	0.1
CO	0.15833333333333333
MA	0.25
ME	0.13636363636363635
KS	0.0
WA	0.0645021645021645
CA	0.3571428571428571
NV	0.0
SD	0.0
PA	0.675
OR	0.38333333333333336
NJ	0.25
IL	0.15833333333333333
NY	0.0
TN	0.0
TN	0.0
MO	0.0
TX	0.0
IN	0.2
VT	0.1
CO	0.15833333333333333
MA	0.25
ME	0.13636363636363635
KS	0.0
WA	0.0645021645021645
NC	0.43333333333333335
SC	0.15833333333333333
CA	0.0
CA	0.2
NC	-0.016666666666666666
MO	0.13434343434343435
MI	0.0
VA	-0.3666666666666667
TX	0.5
IL	0.0
GA	0.15833333333333333
CA	0.18376623376623374
PA	-0.22499999999999992
NE	0.0
GA	0.0
MI	0.0645021645021645
OH	0.0645021645021645
TX	0.0645021645021645
FL	0.0
CA	0.2023809523809524
TX	0.6
FL	0.0
VA	0.15833333333333333
NJ	0.0
NC	0.35000000000000003
WV	0.0
IA	0.2
FL	0.7
MA	0.325
DE	0.0
TX	0.0
WI	0.0
MI	0.14583333333333334
CA	0.0
FL	0.0
OR	0.0
PA	0.0
CA	0.0
MI	0.5
NY	0.04999999999999999
TX	0.225
