KS	-0.2
WA	0.17777777777777778
WA	-0.5
CA	0.125
KY	-0.1875
LA	0.0
TX	0.5
MI	0.5
MI	0.25
NY	0.1875
IL	-0.1875
IN	0.5
FL	0.0
IN	0.0
RI	0.3
CA	0.3
WA	0.0
NY	0.5
KS	-0.2
WA	0.17777777777777778
WA	-0.5
CA	0.125
KY	-0.1875
LA	0.0
TX	0.5
CA	-0.25
TX	0.0
NY	-0.06666666666666667
TX	0.1
TX	0.0
VA	0.5
CA	0.5
MI	0.0
CA	0.0
AZ	0.13636363636363635
IN	0.0
NY	-0.1875
KS	0.3666666666666667
FL	0.0
NC	-0.1875
MI	0.0
IL	-0.1875
TN	0.0
NY	0.6
NV	-0.1875
NY	-0.20639730639730638
CA	0.0
KY	-0.1875
AZ	0.25
TN	0.0
IN	0.0
NV	-0.2
OH	0.0
UT	0.0
OH	-0.625
NJ	0.625
GA	0.625
GA	0.0
TN	0.0
NY	0.16964285714285715
WI	0.6
TX	0.16666666666666666
IA	0.43333333333333335
TX	-0.25
GA	0.16666666666666666
CA	0.033333333333333326
OH	0.2
AR	0.0
TX	0.5
NE	-0.1875
AL	0.0
IL	0.45
UT	-0.2
TX	0.0
TX	-0.2
OH	-0.39166666666666666
FL	-0.2
TX	0.3
CA	0.0
NY	-0.1875
IL	0.1
FL	-0.05
IL	0.25
PA	0.5340909090909092
NC	0.0
TX	0.2
MN	0.0
TX	0.0
FL	0.0
MD	-0.20000000000000004
VA	0.0
MS	-0.2
TX	0.0
AL	-0.1875
IL	0.0
TX	-0.1875
PA	-0.1875
CA	0.225
VA	0.0
VA	-0.125
MA	-0.1875
CO	0.0
NY	0.25
VA	-0.1875
IN	-0.1875
IL	-0.2
FL	0.0
OH	-0.1875
WA	0.0
CA	0.0
MS	0.25
IL	-0.1875
WA	-0.1875
OK	-0.1875
AZ	-0.1875
TX	0.2
CA	0.4166666666666667
TX	0.25
CA	0.25
OH	0.17045454545454544
TX	0.0
TX	0.0
TN	0.375
KY	-0.1875
OH	-0.1875
CO	-0.3125
IN	-0.1875
MI	0.3666666666666667
VA	0.5
GA	0.3375
MD	-0.1875
WA	0.5
WA	0.13636363636363635
AL	0.25
GA	0.2
SC	0.25
TX	0.2
CO	-0.1875
NJ	0.25
NY	-0.2
TX	0.25
LA	0.0
TN	0.25
MA	0.25
VA	0.25
NC	0.25
OH	-0.1875
FL	-0.20000000000000004
IN	0.0
MD	0.11325757575757575
CA	0.25
VA	0.0
NC	0.18333333333333335
NV	0.18333333333333335
TX	0.0
NC	0.0
WA	0.25
AL	0.25
TX	0.0
NM	0.3375
VT	0.18333333333333335
FL	0.25
TX	0.25
NE	0.11325757575757575
IL	0.18333333333333335
NJ	0.18333333333333335
VA	0.0
DE	0.0
NC	0.0
TX	0.18333333333333335
NC	0.25
TX	0.11325757575757575
LA	0.0
FL	0.18333333333333335
VA	0.0
NC	0.0
CA	0.2
NC	0.25
OH	0.0
MA	0.5321428571428571
OK	0.0
FL	0.18333333333333335
KS	0.0
TX	0.0
TX	0.0
LA	0.18333333333333335
MN	-0.1875
NY	0.18333333333333335
MO	-0.1875
CA	0.0
MI	-0.1875
OR	0.18333333333333335
TX	0.25
MD	-0.1875
CA	-0.4
NC	-0.1875
TX	-0.1875
TX	-0.1
GA	0.2
CA	-0.1875
CA	0.18333333333333335
CA	0.25
GA	0.11325757575757575
PA	-0.1875
FL	-0.1875
UT	-0.1875
VT	0.25
WI	0.25
NH	0.5
TX	0.2
FL	-0.1875
NV	0.18333333333333335
NH	0.7
IN	-0.1875
TX	0.25
NY	-0.04047619047619048
GA	0.18333333333333335
KY	0.11325757575757575
LA	1.0
AZ	0.18333333333333335
KY	-0.1875
NH	0.0
CA	0.25
TX	-0.16666666666666666
NJ	0.0
IL	0.0
AZ	-0.1875
FL	-0.5
TX	0.0
IL	-0.2916666666666667
TX	-0.5
NM	0.4
CA	0.18333333333333335
OK	0.0
VA	-0.1875
CA	0.0
TX	0.11325757575757575
NY	-0.5000000000000001
CA	0.5
WA	-0.125
CA	0.1
CA	-0.1875
PA	-0.125
FL	0.05
KS	0.0
SC	0.0
PA	-0.1875
NY	0.0
CO	0.0
WA	0.11325757575757575
TN	0.8
KS	0.0
TX	-0.125
TX	0.0
CA	0.0
TN	0.0
CT	0.05000000000000002
NC	-0.125
FL	-0.5
TX	0.2
NY	-0.5000000000000001
CA	0.5
WA	-0.125
CA	0.1
CA	-0.1875
PA	-0.125
FL	0.05
KS	0.0
SC	0.0
PA	-0.1875
NY	0.0
CO	0.0
WA	0.11325757575757575
TN	0.8
KS	0.0
TX	-0.125
ID	1.0
TX	-0.125
CA	-0.5
CA	-0.09722222222222222
GA	0.01607142857142857
FL	0.5
NM	0.4
MI	-0.07999999999999999
FL	-0.5
TX	0.2
NY	-0.5000000000000001
CA	0.5
WA	-0.125
CA	0.1
CA	-0.1875
PA	-0.125
FL	0.05
TX	0.3375
KY	-0.1875
ID	0.0
WA	0.25
UT	0.5454545454545454
CA	-0.05
UT	0.5454545454545454
IN	0.03333333333333333
AZ	0.1
CA	0.0
TX	0.6333333333333333
NC	-0.017857142857142863
MD	0.03333333333333333
PA	-0.125
UT	-0.5000000000000001
AR	0.0
AZ	-0.8
NJ	0.11325757575757575
CA	-0.33809523809523817
NY	0.03333333333333333
MT	-0.5
CA	-0.1875
OK	0.3533333333333334
CO	0.0
NY	0.16
CA	0.16
KS	0.16
NY	0.16
TX	0.16
TX	0.16
PA	0.16
NY	0.16
MO	0.16
GA	0.16
MI	-0.16666666666666666
IN	0.05
NE	0.20833333333333334
HI	0.11325757575757575
MI	0.0
